"nuts2","freq","date"
3,1903,2020-04-05 17:00:00
4,1940,2020-04-05 17:00:00
5,1073,2020-04-05 17:00:00
6,1312,2020-04-05 17:00:00
7,2712,2020-04-05 17:00:00
8,742,2020-04-05 17:00:00
9,1701,2020-04-05 17:00:00
1,228,2020-04-05 18:00:00
2,319,2020-04-05 18:00:00
3,1902,2020-04-05 18:00:00
4,1940,2020-04-05 18:00:00
5,1073,2020-04-05 18:00:00
6,1312,2020-04-05 18:00:00
7,2716,2020-04-05 18:00:00
8,742,2020-04-05 18:00:00
9,1702,2020-04-05 18:00:00
1,228,2020-04-05 19:00:00
2,319,2020-04-05 19:00:00
3,1902,2020-04-05 19:00:00
4,1943,2020-04-05 19:00:00
5,1073,2020-04-05 19:00:00
6,1312,2020-04-05 19:00:00
7,2730,2020-04-05 19:00:00
8,746,2020-04-05 19:00:00
9,1702,2020-04-05 19:00:00
1,228,2020-04-05 20:00:00
2,319,2020-04-05 20:00:00
3,1902,2020-04-05 20:00:00
4,1943,2020-04-05 20:00:00
5,1073,2020-04-05 20:00:00
6,1312,2020-04-05 20:00:00
7,2738,2020-04-05 20:00:00
8,746,2020-04-05 20:00:00
9,1702,2020-04-05 20:00:00
1,228,2020-04-05 21:00:00
2,319,2020-04-05 21:00:00
3,1903,2020-04-05 21:00:00
4,1949,2020-04-05 21:00:00
5,1073,2020-04-05 21:00:00
6,1312,2020-04-05 21:00:00
7,2739,2020-04-05 21:00:00
8,746,2020-04-05 21:00:00
9,1704,2020-04-05 21:00:00
1,228,2020-04-05 22:00:00
2,319,2020-04-05 22:00:00
3,1903,2020-04-05 22:00:00
4,1953,2020-04-05 22:00:00
5,1073,2020-04-05 22:00:00
6,1312,2020-04-05 22:00:00
7,2739,2020-04-05 22:00:00
8,746,2020-04-05 22:00:00
9,1704,2020-04-05 22:00:00
1,228,2020-04-05 23:00:00
2,319,2020-04-05 23:00:00
3,1903,2020-04-05 23:00:00
4,1953,2020-04-05 23:00:00
5,1079,2020-04-05 23:00:00
6,1312,2020-04-05 23:00:00
7,2739,2020-04-05 23:00:00
8,746,2020-04-05 23:00:00
9,1704,2020-04-05 23:00:00
