"nuts2";"freq";"date"
2;223;2020-03-29 07:00:00
3;1276;2020-03-29 07:00:00
4;1391;2020-03-29 07:00:00
5;793;2020-03-29 07:00:00
6;873;2020-03-29 07:00:00
7;1907;2020-03-29 07:00:00
8;577;2020-03-29 07:00:00
9;1087;2020-03-29 07:00:00
1;153;2020-03-29 08:00:00
2;223;2020-03-29 08:00:00
3;1276;2020-03-29 08:00:00
4;1402;2020-03-29 08:00:00
5;793;2020-03-29 08:00:00
6;873;2020-03-29 08:00:00
7;1907;2020-03-29 08:00:00
8;577;2020-03-29 08:00:00
9;1087;2020-03-29 08:00:00
1;153;2020-03-29 09:00:00
2;224;2020-03-29 09:00:00
3;1278;2020-03-29 09:00:00
4;1402;2020-03-29 09:00:00
5;793;2020-03-29 09:00:00
6;873;2020-03-29 09:00:00
7;1916;2020-03-29 09:00:00
8;577;2020-03-29 09:00:00
9;1089;2020-03-29 09:00:00
1;153;2020-03-29 10:00:00
2;224;2020-03-29 10:00:00
3;1299;2020-03-29 10:00:00
4;1402;2020-03-29 10:00:00
5;794;2020-03-29 10:00:00
6;873;2020-03-29 10:00:00
7;1934;2020-03-29 10:00:00
8;577;2020-03-29 10:00:00
9;1090;2020-03-29 10:00:00
1;153;2020-03-29 11:00:00
2;224;2020-03-29 11:00:00
3;1326;2020-03-29 11:00:00
4;1422;2020-03-29 11:00:00
5;794;2020-03-29 11:00:00
6;873;2020-03-29 11:00:00
7;1934;2020-03-29 11:00:00
8;577;2020-03-29 11:00:00
9;1092;2020-03-29 11:00:00
1;154;2020-03-29 12:00:00
2;227;2020-03-29 12:00:00
3;1335;2020-03-29 12:00:00
4;1422;2020-03-29 12:00:00
5;794;2020-03-29 12:00:00
6;873;2020-03-29 12:00:00
7;1936;2020-03-29 12:00:00
8;577;2020-03-29 12:00:00
9;1093;2020-03-29 12:00:00
1;156;2020-03-29 13:00:00
2;228;2020-03-29 13:00:00
3;1339;2020-03-29 13:00:00
4;1434;2020-03-29 13:00:00
5;794;2020-03-29 13:00:00
6;882;2020-03-29 13:00:00
7;1937;2020-03-29 13:00:00
8;579;2020-03-29 13:00:00
9;1101;2020-03-29 13:00:00
1;156;2020-03-29 14:00:00
2;231;2020-03-29 14:00:00
3;1348;2020-03-29 14:00:00
4;1449;2020-03-29 14:00:00
5;794;2020-03-29 14:00:00
6;889;2020-03-29 14:00:00
7;1939;2020-03-29 14:00:00
8;579;2020-03-29 14:00:00
9;1101;2020-03-29 14:00:00
1;159;2020-03-29 15:00:00
2;239;2020-03-29 15:00:00
3;1350;2020-03-29 15:00:00
4;1451;2020-03-29 15:00:00
5;798;2020-03-29 15:00:00
6;915;2020-03-29 15:00:00
7;1944;2020-03-29 15:00:00
8;579;2020-03-29 15:00:00
9;1101;2020-03-29 15:00:00
1;169;2020-03-29 16:00:00
2;239;2020-03-29 16:00:00
3;1357;2020-03-29 16:00:00
4;1457;2020-03-29 16:00:00
5;800;2020-03-29 16:00:00
6;929;2020-03-29 16:00:00
7;1950;2020-03-29 16:00:00
8;579;2020-03-29 16:00:00
9;1101;2020-03-29 16:00:00
1;169;2020-03-29 17:00:00
2;239;2020-03-29 17:00:00
3;1368;2020-03-29 17:00:00
4;1476;2020-03-29 17:00:00
5;806;2020-03-29 17:00:00
6;929;2020-03-29 17:00:00
7;1968;2020-03-29 17:00:00
8;592;2020-03-29 17:00:00
9;1101;2020-03-29 17:00:00
1;169;2020-03-29 18:00:00
2;239;2020-03-29 18:00:00
3;1367;2020-03-29 18:00:00
4;1478;2020-03-29 18:00:00
5;818;2020-03-29 18:00:00
6;929;2020-03-29 18:00:00
7;1975;2020-03-29 18:00:00
8;595;2020-03-29 18:00:00
9;1102;2020-03-29 18:00:00
1;169;2020-03-29 19:00:00
2;239;2020-03-29 19:00:00
3;1379;2020-03-29 19:00:00
4;1495;2020-03-29 19:00:00
5;818;2020-03-29 19:00:00
6;929;2020-03-29 19:00:00
7;1978;2020-03-29 19:00:00
8;601;2020-03-29 19:00:00
9;1103;2020-03-29 19:00:00
1;171;2020-03-29 20:00:00
2;245;2020-03-29 20:00:00
3;1379;2020-03-29 20:00:00
4;1495;2020-03-29 20:00:00
5;831;2020-03-29 20:00:00
6;929;2020-03-29 20:00:00
7;1979;2020-03-29 20:00:00
8;601;2020-03-29 20:00:00
9;1103;2020-03-29 20:00:00
1;171;2020-03-29 21:00:00
2;245;2020-03-29 21:00:00
3;1379;2020-03-29 21:00:00
4;1495;2020-03-29 21:00:00
5;832;2020-03-29 21:00:00
6;929;2020-03-29 21:00:00
7;1988;2020-03-29 21:00:00
8;601;2020-03-29 21:00:00
9;1103;2020-03-29 21:00:00
1;171;2020-03-29 22:00:00
2;245;2020-03-29 22:00:00
3;1379;2020-03-29 22:00:00
4;1495;2020-03-29 22:00:00
5;849;2020-03-29 22:00:00
6;929;2020-03-29 22:00:00
7;1988;2020-03-29 22:00:00
8;601;2020-03-29 22:00:00
9;1103;2020-03-29 22:00:00
1;171;2020-03-29 23:00:00
2;245;2020-03-29 23:00:00
3;1379;2020-03-29 23:00:00
4;1495;2020-03-29 23:00:00
5;849;2020-03-29 23:00:00
6;929;2020-03-29 23:00:00
7;2002;2020-03-29 23:00:00
8;601;2020-03-29 23:00:00
9;1103;2020-03-29 23:00:00
